Date,ID,Text
2020-11-17,8J8pcx7GUr4,constructive criticism  the mpg equivalence rant is best placed in your studio sessions rather than in a car review entirely valid and important topic possibly misplaced
2020-11-17,8J8pcx7GUr4,miles or kilometers per kwh seems far better a way of measuring evs  with mpg if i say my car has 30 mpg i know it will actually go that 30 miles multiplied by my fuel tank size  mpge leads to the comical idea of an ev rated for 150 mpge but not able to actually travel 150 miles
2020-11-17,8J8pcx7GUr4,"i like the channel but i am disappointed in the recent reviews the range calculation is wrong no mention of benefits of 100kw charging and cmon you can just ask anyone who drives peugeot they will tell you where the trip meter is 

in my opinion this car is in between zoe and id3 pure yes it has less range but the faster charging will allow you to travel at similar speed or even faster during longer trips"
2020-11-17,8J8pcx7GUr4,130 miles range thats awful for 50kwh battery
2020-11-17,8J8pcx7GUr4,i own one of these and have been in contact with the makers about range indications as a very careful driver i get 46 miles per kilo potato but from less than 90 miles showing a couple of nights ago a full charge lifted that to 124 miles though indicating 100 on another page i thinks theres a software glitch i love you btw
2020-11-17,8J8pcx7GUr4,"i think youre incorrect when you say you can see and hate the way this car was clearly designed to have petrol and diesel engines and electric only as effectively an afterthought

it has clearly been stated by the psa group that these new models 208 2008 c4 corsa etc were designed to be built on the same production line irrelevant of power train and manufacture doesnt need to change irrelevant of demand for petrol diesel or electric therefore if demand was towards 100 electric they would simply build them like that

for the costs of electric vehicles to come down to an acceptable and affordable level for the majority of users platforms and bodystyles will need to be shared plus there are still a lot of people that dont wish to shout about the fact theyre driving electric and wish to come across holier than thou as you are increasingly doing on your reviews"
2020-11-17,8J8pcx7GUr4,im happy to hear you repeat my rant a few weeks ago on your site about the needless addons that jack up the price and doesnt get into the hands of the average consumer these will not be common vehicles until the gee whizz engineers keep force feeding us what we don want or need which is a a sub 18000 vehicle before incentives i understand the chinese labor costs are different and affect the price there but why are the prices doubled or more just to arrive on other shores as long as the companies are beholden to the fossil fuel industries quarterly dividends to shareholders executives bonuses and salaries and not the customers needs there will not be widespread adoption of evs available to the average consumer i dont need a 8001000 watch or cell phone to be able to tell time or call my friends and family the less expensive versions are widely available my delicate ego can handle it
2020-11-17,8J8pcx7GUr4,wish an engineer design a car to be an ev  uh that would be tesla
2020-11-17,8J8pcx7GUr4,but not many can afford a tesla
2020-11-17,8J8pcx7GUr4,"briankavanagh7191
average price of a new vehicle 38378
model y basic 42000
model 3 basic 37990

savings per year ev over ice 4500

tell me again how not many can afford a tesla  seems not many can afford to pass up such a sweet deal

all figures based on us market"
2020-11-17,8J8pcx7GUr4,chris im in the uk a model 3 basic is40490 or 53635 and the model y has not arrived hence my comment not everyone can afford a tesla
2020-11-17,8J8pcx7GUr4,"briankavanagh7191
yes i can certainly understand your pov  there are so many more evs available there and the push to rid the country of ice vehicles means that fewer people are spending big bucks pounds on new ice vehicles  i would love to see significant price reductions in uk and europe for tesla  perhaps in a couple years when the 25000 fsd tesla is produced 

cheers"
2020-11-17,8J8pcx7GUr4,the question for robert is this or a mg zs exclusive because that is cheaper and better specced with a similar range or better if roberts experience holds true over long term
2020-11-18,8J8pcx7GUr4,i have the mg and for 22000 im over the moon range has been perfect except for driving it back from dealer in wales on busy m5 with no charge points working no longer a novice i now just know where the super reliable instavolt stations are but have only used x3 as all my charging is at home this car looks very similar to mine probably slightly better range im averaging 17kwh per 100km or 37miles per kwh wife and kids love it just activating the granny cable with wifi switch now as going to bed for the most eco friendly overnight electricity planning to get octopus go when im less frantic at work dont think rob has been to excited by either suv but mg is outselling most others due to price
2020-11-19,8J8pcx7GUr4,i went with the mg over this other than a few nitpicks im very happy with it especially as the dealership had a 6000 discount on top of the 3000 government grant
2020-11-19,8J8pcx7GUr4,stapsell nathaniel in cardiff by any chance thats where i got mine
2020-11-19,8J8pcx7GUr4,the mg its actually made by a vertically integrated battery manufacturer
2020-11-19,8J8pcx7GUr4,insomniavfx panda motors in swansea nice gang
2020-11-17,8J8pcx7GUr4,"great review bobby agree entirely
i hate these cars cant we go back to estates if _anyone_ should be able to make a good estate car its peugeot"
2023-01-20,8J8pcx7GUr4,surely we want to care forward not backwards
2023-01-20,8J8pcx7GUr4,csharpe5787 how is returning to a useful form factor going backwards suvs are needlessly heavy and have appalling aerodynamics both of which make suvs particularly bad for the environment its not so bad when farmer joe has one but when most people are buying them thats catastrophic for our planet that is caring backwards
2020-11-17,8J8pcx7GUr4,thanks for the video in the interest of fairness it should be said that 50 of the fuel cost in an ice car is tax so the equivalent mpgs need to be halved
2020-11-17,8J8pcx7GUr4,i love how every ev reviewer feels that they speak for 99 of people when they say 200 miles of range is plenty  i have over 300 miles of range and i can live with it but i would welcome 200 more in a heartbeat  i realize that i dont speak for 99 of people but i do commonly see others with the same opinion  i also realize there is currently a dimishing return on battery size so there is still a practical size limit  im sure as energy density increases over the years the average range will too  ill bet in 10 years 200 mi range will be considered tiny
2020-11-17,8J8pcx7GUr4,it is based on statistics about how people use their cars it could well be that people who have to drive a lot like sales people care more about cars and therefore are more active on car centric social media
2020-11-17,8J8pcx7GUr4,"john as mentioned that 99 is all about statistics these cars are aimed at average users rather than the top 1

if we use usa data as it has higher average mileage than any other country so is basically the worse case scenario usa drivers do around 13500 miles per year on average or 260 miles a week thats  about 37 miles per day on average in the us assuming they drove 7 days a week so even if someone did 5 times us average each day that would still be under 200 miles a day and again this is the worse case country

other countries do much less mileage on average the uk for example does 7400 miles per year on average and has been gradually dropping for the last 30 years it used to be around 12000 a year germany is slightly higher than the uk at 7800  so that works out at about 22 miles per day on average for germany most other countries in europe do less mileage than germany japan is even less at under 6000 miles per year so under 17 miles per day on average less than half the us average

so when an ev reviewer says 200 miles is plenty for most people thats literally what they mean its plenty for most people in the world based on actual statistics

also bear in mind many of these cars are being produced by european and japanese companies for the european and japanese markets

there will always be outliers of course and even for an average user there will be days when the car isnt used and then other days when they do a longer than normal trip"
